Index	Name	Author	FileName	Tags	Dependencies	URL
203	--------------------------->             32 Heads	Saigofu	Guidelines for Load Order - Heads_0e539523-5174-408a-bcde-b0747328bbb7.pak			
204	♡ Mantis' Preset Collection [VOL. I]	♡ Mantis	MantisVOLI_92f9a38d-2429-4d03-8e36-e98534e854b9.pak			
205	♡ Mantis' Preset Collection [VOL. II]	♡ Mantis	MantisVOLII_c35ceb21-ede6-43a4-8d6b-2b9a5e3ecdb2.pak			
206	♡ Mantis' Fantasy Presets	♡ Mantis	MantisFANTASY_fe23f110-715c-4b67-a349-11257eae80f8.pak			
207	♡ MANTIS X CEDASTARIONS Lord of the Rings Collection	♡ Mantis	MantisLOTR_0cc7e06b-9a5f-4f8a-b1f5-cb2afa53e6ad.pak			
208	Myky's Heads	myky	Mykys_Heads_56f43956-b1cb-43c6-badc-782c1e0def0f.pak			
209	Myky's Heads - EotB Patch	myky	Mykys_Heads_EotB_6861c4bd-5dcb-466b-892d-db9f3ed5a805.pak			
210	Vemperen's Other Heads	Dufresne12, vemperen, Kartoffel	vemperens_heads_ef0fb0e3-a4e1-4672-84b3-bc63260e12af.pak			
211	--------------------------->             33 Horns & Tails	Saigofu	Guidelines for Load Order - Horns &amp; Tails_99c97c8a-cfea-4620-9b4b-53a9f2d5b88f.pak			
212	--------------------------->             34 Piercings	Saigofu	Guidelines for Load Order - Piercings_fe21e148-1b9e-4ede-9977-f0fbd8777cf2.pak			
213	Noira_PhysicsPiercingImprovement	NoiraFayn	noira_physicspiercingimproveme-4fnb.pak		GustavDev	
214	CBR_Piercings	Cerberry	CBR_Piercings_36db45ac-c11b-4075-94a7-1ed54abc640c.pak			
215	Manuli_piercings	ManuliParoni	Manuli_piercings_727ccf2a-ecf1-6e57-993d-ecbd3f5ef841.pak		GustavX	
216	--------------------------->             35 Tattoos & Makeup	Saigofu	Guidelines for Load Order - Tattoos &amp; Makeup_7e696733-e326-4dc2-a335-94af782cac03.pak			
217	--------------------------->             36 Dice	Saigofu	Guidelines for Load Order - Dice_86ab21e0-2ee9-476a-983e-db3f4addce62.pak			
218	Diamond Dice	Anec	diamonddices_621b50e9-9ffb-382-7ccm.pak			
219	Mysterious Artifact Dice Set	Kreiyu	mysteriousartifactdieset_b62ae-0i7a.pak		GustavDev	
220	--------------------------->             37 Bodies	Saigofu	Guidelines for Load Order - Bodies_e9834b3c-4486-43af-ba5d-8b53889d4958.pak			
221	ABSolutely	Nzx	ABSolutely_7dee3f23-3414-1e1c-be47-626032bf61ba.pak			
222	ABSolutely Companions	Nzx	ABSolutelyCompanions_2466d6ee-b4fb-49bb-864e-d6acdd07b385.pak			
223	ABSolutely Astarion Gradient	Nzx	ABSolutelyAstarionGradient_4c715366-3e40-4717-a217-0ac8eff5cecf.pak			
224	ABSolutely Githyanki Females	Nzx	ABSolutelyGtyF_1d2c1da5-0276-4356-9afd-46807499e6cb.pak			
225	Wings Character Customisation - WCC	Aardi	Aardi_WingsCharacterCustomisation_d07015de-33a8-6ee9-cda2-571c7bf39008.pak		MainUI, ModBrowser, CrossplayUI, DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, PhotoMode, Gustav, GustavDev	
226	Adytum Nzx	Nzx	AdytumNzx_0f3597c5-9ac1-47f0-b23c-70ea12785f94.pak			
227	--------------------------->             38 Companions	Saigofu	Guidelines for Load Order - Companions_5a9cb0c0-c423-431a-80dc-d1413ad59a98.pak			
228	[Aza] NPC Redesign: The Emerald Grove (All-in-One)	AzazeL	Aza_NPCre_TheEmeraldGrove_v2.pak		GustavDev	
229	[Aza] NPC Redesign Rolan's OG Face	AzazeL	Aza_NPCre_RolanOGFace.pak		GustavDev	
230	[Aza] NPC Redesign: Vampire Spawns (WIP - Early Access)	AzazeL	Aza_NPCre_VampireSpawns.pak			
231	[Aza] Tara the Tressym (Snowl - Purple Eyes)	AzazeL	Aza_TaraTheTressym_Snowl_PurpleEyes.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
232	[Aza] NPC Redesign - Paladins of Tyr	AzazeL	Aza_NPCre_PaladinsOfTyr.pak		GustavX	
233	AbdirakRedone	PoisonValentineXIII	AbdirakRedone_8f9915d5-17fe-4d2d-9dc8-d54a61e6211f.pak		GustavX	
234	AlfiraTheRoseBard	PoisonValentineXIII	AlfiraTheRoseBard_98ccca8b-2898-a07a-d02a-2544bd4eca99.pak		GustavX, Rose Bard Redux, Myky's Hairstyles	
235	Andrick - Brynna - Edowin Edits	PosionValentineXIII	AndrickRestyled_697e3c67-8157-d34f-3ecc-c5c4f683ba00.pak		GustavX	
236	Aradin's Crew's New Look	Khloii1	Aradin_Crew_New_Look_89c7bfd9-e7f4-b102-29cf-4555c2b3d5da.pak		GustavX	
237	Astarion Epilogue Outfit Tweak	Belinn	astarionepilogueoutfittweak_fd-6a0o.pak		GustavDev	
238	Astarion's Earring	bubble-bones	Ast_Ear_526316d8-21f9-48e9-b605-affbe34c30bb.pak			
239	ArajOblodraEdits	PoisonValentineXIII	ArajOblodraEdits_0d573c92-b966-c978-765c-3cbc4cb753d4.pak		GustavX	
240	AylinRedone	PoisonValentineXIII	AylinRedone_ff85798b-3784-d129-2a7e-0ac6b12730e5.pak		DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, DiceSet_01, CrossplayUI, Gustav, GustavDev, GustavX, Myky's Hairstyles, Knights and Dames, BDS Moonlit Circlet, Wings Character Customisation - WCC	
241	Barcus Wroot - Dynamic Appearances	whatsontheflip	Barcus_Dynamic_Appearances_6a7c5c19-191b-3122-905d-5422fdb5cad3.pak		GustavX	
242	CazadorSilverWingsEdition	PoisonValentineXIII	CazadorSilverWingsEdition_59ae62b0-fd80-1309-7de0-fe5b8a2243a5.pak		GustavX, Silverwings, Myky's Hairstyles	
243	Concept Art Styled Withers	Ghouls0Rules	ConceptArtWithers_1ce3f4e7-eb77-4654-af37-e199085b7e91.pak			
244	DevaEdits	PoisonValentineXIII	DevaEdits_42215c02-cdeb-8a6e-2d15-fe345815504c.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Wings Character Customisation - WCC	
245	DukeStelmaneEdits	PoisonValentineXIII	DukeStelmaneEdits_ddaca6ab-7cfb-6f2c-920d-cb0f924ec07e.pak		DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, DiceSet_01, CrossplayUI, Gustav, GustavDev, GustavX, Knights and Dames	
246	ElminsterEdits	PoisonValentineXIII	ElminsterEdits_7a58b524-6b1b-05b0-a224-f5769f075fe2.pak		GustavX	
247	Esther's Brilliant Acqusitions	The Nebby	esthersbrilliantstock_a1e7fe41-9icv.pak		GustavDev	
248	FlorrickEditsEmpress	PoisonValentineXIII	FlorrickEditsEmpress_86affd35-3090-bc3b-cd3a-b22cabca59e0.pak		GustavX, Empress Gown, more Dreads and curly hairpack 02	
249	GoblinLeadersRedone	PoisonValentineXIII	GoblinLeadersRedone_1f61b12f-2e03-1ee5-3cbc-476614f4845f.pak		GustavX	
250	GortashRedone	PoisonValentineXIII	GortashRedone_e6fdd6dd-cdb4-4041-2d3e-42dc99254f88.pak		DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, DiceSet_01, CrossplayUI, Gustav, GustavDev, GustavX, Knights and Dames, Myky's Hairstyles	
251	HeWhoWasEdits	PoisonValentineXIII	HeWhoWasEdits_5b9c4fc6-711c-c3ae-019b-fe8f6aeefde2.pak		GustavX, Sleek Assassin	
252	IsobelChildofReithwin	PoisonValentineXIII	IsobelChildofReithwin_dd240f36-636f-e695-20e6-9bed8980c80c.pak		GustavX, Radiant Threads, SGT_Hair catalog Vol.2	
253	KaghaLadyofGrove	PoisonValentineXIII	KaghaLadyofGrove_58d59b1b-fcf8-00b0-5959-4bcaf32d850a.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Daughter of the Grove Set ✧, Myky's Hairstyles	
254	KethericThormRedone	PoisonValentineXIII	KethericThormRedone_171ce351-5379-5084-4683-bd62ed15245e.pak		GustavX	
255	KorillaAndHopeEdits	PoisonValentineXIII	KorillaAndHopeEdits_8d82b451-2d2f-71d5-f969-4db5ff27dd99.pak		GustavX	
256	LorroakanRedone	PoisonValentineXIII	LorroakanRedone_4587ec98-12ca-9a54-dae9-0a874bfb0ac5.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Myky's Hairstyles	
257	MarcusRedone	PoisonValentineXIII	MarcusRedone_8ccbcf8d-47fe-995a-697f-29995d6ecc84.pak		DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, DiceSet_01, CrossplayUI, Gustav, GustavDev, GustavX	
258	MayrinaAndSiblingsEdits	PoisonValentineXIII	MayrinaAndSiblingsEdits_9ec943b7-4935-e2ad-fbf6-3840495a4caa.pak		GustavX	
259	MizoraEdit	PosionValentineXIII	MizoraEdit_75a4f51a-b54f-0230-39eb-3b9e03153db2.pak		GustavX, Myky's Hairstyles	
260	MystraEdits	PoisonValentineXIII	MystraEdits_382cd1dd-988f-5507-8985-72671c336efd.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, BW_Lovely_Dresses, Myky's Hairstyles	
261	NereEdits	PoisonValentineXIII	NereEdits_1fae99b3-6eab-bf3b-c226-39588de5087b.pak		GustavX	
262	OrinRedone	PoisonValentineXIII	OrinRedone_43f6706a-50c4-6268-83d2-09176112e381.pak		GustavX	
263	OrpheusEdits	PoisonValentineXIII	OrpheusEdits_8ef07143-f05c-07b7-020a-b523289a4b69.pak		GustavX	
264	Queen of guild - Ninefingers redone	nuage12	crim_a1e4249b-42aa-48f3-fd76-015dfcd175cb.pak		GustavX	
265	Such a Tease - Ornamented (Raphael redressing mod)	Nikjima	SuchaTeaseOrnamented_3d56aaa3-91d6-9cbe-fd52-3e06092927d8.pak		GustavDev	
266	Raphael's Hornaments	Nikjima	Hornaments_2527098f-2b3d-469d-bc77-9b8182e53f86.pak			
267	A Devil You 'do	Nikjima	A Devil You Do.pak		GustavDev	
268	Scratch Recolored: Husky	GraphicFade	Scratch_Recolor_Husky_959badfc-09f0-5904-1eca-276d2e51d1fe.pak		GustavX	
269	Sharess' Caress' New Look	Khloii1	Sharess_Caress_New_Look_b65899da-47ef-fa5c-abc2-4fb97915974f.pak		GustavX	
270	TheGurRedone	PoisonValentineXIII	TheGurRedone_088b49a2-b78a-11e8-c690-1d1790d5a76d.pak		GustavX, AgileArmor	
271	UlderRavenGardRedone	PoisonValentineXIII	ulderravenguardredone_31cc4b86-0tmf.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Knights and Dames	
272	ViconiaDeVirRedone	PoisonValentineXIII	ViconiaDeVirRedone_3f8f4aa8-4793-2ab4-10d5-747c9070f315.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Myky's Hairstyles, Myky's Heads	
273	VoloEdits	PoisonValentineXIII	VoloEdits_fb363092-a891-4d12-5cfd-9227ab11edec.pak		GustavX	
274	VossEdits	PoisonValentineXIII	VossEdits_293c678a-cca2-e3ca-ac24-a55e8feeedc9.pak		GustavX	
275	ZevlorRedux	PoisonValentineXIII	ZevlorRedux_c3c9e9af-cfd3-5357-929c-ff603ecaffc4.pak		DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, DiceSet_01, CrossplayUI, Gustav, GustavDev, GustavX, Knights and Dames	
276	ZrellRedux	PoisonValentineXIII	ZrellRedux_1d17ab00-d7ec-65c6-6b6a-3b84c25aa50e.pak		DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, DiceSet_01, CrossplayUI, Gustav, GustavDev, GustavX, Myky's Hairstyles	
277	ZhentharimRedone	PoisonValentineXIII	ZhentharimRedone_8b7c6505-b45a-5d74-4b41-fddc5f858907.pak		GustavX	
278	NF_GaleModsCore	NoiraFayn	NF_GaleModsCore_e4557fd4-b2db-4043-b40e-71f573bbf226.pak			
279	NF_0_GaleBeardFix	NoiraFayn	NF_GaleBeardFix_d67a8854-3302-6327-b1d0-9934b4bd50bc.pak		GustavX	
280	NF_1_GaleBeardFixPatch	NoiraFayn	NF_GaleBeardFixPatch_d5cd6ca4-4a53-1244-df8d-3dbb4ed1ad67.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
281	NF_2_GalePiercings	NoiraFayn	NF_GalePrc.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
282	NF_3_Physics_Piercing_Gale	NoiraFayn	NF_PhysicsPIGale.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, NF_2_GalePiercings	
283	Gale's Beard Fix NPC Patch	TealRabbit19	GaleBeardNPCPatch_cbf33e01-9295-43ff-ac7b-0cfa0851b701.pak			
284	Sending_Stone_Wyll	CharmaineCC	Sending_Stone_Wyll_a631f522-c597-454a-9389-7e5b61b62cf2.pak			
285	--------------------------->             39 Visuals	Saigofu	Guidelines for Load Order - Visuals_08aab231-27df-4c90-b30e-4a6e1e693831.pak			
286	Darker Cazador's Palace	Stanto	darkercazadorspalace_6205a89c-a53u.pak		GustavDev	
287	EW_Remove_Spikes	Kharneth	EW_Remove_Spikes_a2f61e50-609c-4227-9a9a-46f7ada02f28.pak			
288	Facial Animations	pkheartbreak	facial_animations_f8e39ac7-87d-dlgr.pak		GustavDev	
289	Florrick - Dirt B Gone	whatsontheflip	Florrick_Clean_2b6f55ad-8c57-5e7a-ab19-7c07fc193f68.pak		GustavDev	
290	Rugan, Restored - A Sweet Sight	Nikjima	RuganReturns.pak		GustavX	
291	SwordInStone_Replacer	FoxHead	SwordInStone_Replacer_e0f94a2d-5199-c759-d12b-cd464fbbd49e.pak		GustavX	
292	Tav Epilogue Gear Replacer - DeathWielder	Seristina	TavEpilogueGearReplacer_DeathWielder_87c01a32-586f-475d-9d3d-9c08eeae4382.pak		Ethereal Threads	
293	Tav Epilogue Gear Replacer - DeathWielder boots	Seristina	TavEpilogueGearReplacer_DeathWielder_Shoes_aaa71a34-8b02-4d19-a4b7-25298f222fd1.pak		Ethereal Threads	
294	WrinkleMapeSmoothn	CommanderStrawberry	WrinkleMapeSmoothn_e8c6faa2-6f45-42f6-9529-4188dcd70f14.pak			
295	--------------------------->             40 Tools	Saigofu	Guidelines for Load Order - Tools_71277e17-956c-4ae9-95d7-eec19cd8e694.pak			
296	Transmog Enhanced Revamped	GosuDRM	TransmogEnhanced_82c1f53b-5ed3-4e2e-95f5-f84ca6ff0c81.pak	Customization, Utility		
297	--------------------------->             41 Compatibility Patches	Saigofu	Guidelines for Load Order - Compatibility Patches_1ce9519f-1348-49a4-a1d0-57879cc876ac.pak			
Override	Patches_for_VFX_Heads	Padme4000	Patches_for_VFX_Heads_91bb3015-e00e-4263-b88d-a2e54b0f8424.pak			
Override	REPLACER - Lynia's Dither Shader Fix	Lynia	LynDitherShaderFix_132125e4-839a-49b9-a0f6-5a7ed74f9470.pak			
300	--------------------------->             42 Late Loaders	Saigofu	Guidelines for Load Order - Late Loaders_08ba8251-9ee8-495e-a507-bd4cad281467.pak			
301	5eSpells	Celes/DiZ	5eSpells_fb5f528d-4d48-4bf2-a668-2274d3cfba96.pak		GustavDev	
302	UnlockLevelCurve	Charis	UnlockLevelCurve_d903677e-f24b-48ec-ab20-98dcc116a371.pak			
303	UnlockLevelCurve_Patch_XP_NewScale	Charis	UnlockLevelCurve_Patch_XP_NewScale_fefc5f4b-2921-472f-ba0c-c380af9f7525.pak			
304	UnlockLevelCurve_Patch_5eSpells_Improvement	Charis	UnlockLevelCurve_Patch_5eSpells_Improvement_4d00bc91-f3cb-430a-b86f-a59a6af2171e.pak			
305	HT_Early Access Scenes Restored	HyperspaceTowel	HT_EA-Restored_868bf4c5-e0ee-44de-875e-315462e6bf42.pak			
306	HT_Dark Urge Tweeaks	HyperspaceTowel	HT_DarkUrgeTweeaks_d05e5edd-39f9-63d5-3121-811788b0682d.pak		GustavDev	
Override	MOXI_Aeries_Gale_Dekarios	Moxi	MOXI_Aeries_Gale_Dekarios_719e7b68-4847-4b2a-bef7-32ffc2d8ff66.pak			
308	HT_Follow Astarion	HyperspaceTowel	HT_FollowAstarion_ba4a2341-854f-7b3c-0c07-bf7ac830f411.pak		GustavX	
309	HT_Astarion Confession Edit 2	HyperspaceTowel	HT_AstarionConfessionEdit2.pak		GustavDev	
310	HT_A Nice, Simple Hug: Longer Hug for Astarion	HyperspaceTowel	HT_LongerAstHug_c6970cf1-0b51-6f7a-44ab-7f4a3ee100c0.pak		GustavX	
311	Graveyard Scene Extended	RevolutionScribe	GraveyardSceneExtended_1.0.0.2.pak		GustavX	
312	HT_No Wound Flares During Party Banter	HyperspaceTowel	HT_ShutUpShar_9c09be69-50e8-cfcf-cea9-1576947a6a2d.pak		GustavX	
313	HT_Camp Event Overhaul	HyperspaceTowel	Camp-Scene-Overhaul_d756bfd1-e403-8ce1-9f81-c6c988a60837.pak		GustavX	
314	HT_Lesser Restoration: Assorted Bug Fixes	HyperspaceTowel	HT_LesserRestoration_2653082c-88d7-62dd-da48-b32be67c033b.pak		GustavDev	
315	HT_Lesser Restoration - Compatibility Patch - Aeries' Gale Dekarios	HyperspaceTowel	HT_AriesLesserRestorationPatch_ab31a079-6f03-c196-f305-9c7a76e40d25.pak		HT_Lesser Restoration: Assorted Bug Fixes, MOXI_Aeries_Gale_Dekarios	
Override	CBR_AstGreetings	Cerberry	CBR_AstGreetings_34d38fd0-7877-4692-9023-cd74c3a662b1.pak			
Override	Dark Urge Banter Dialogue Fixes	Dajolie	Dark Urge Banter Dialogue Fixes_b6f2e133-0c60-4bb0-be23-803d4e0d2363.pak			
Override	HT_Leaking Blood-bag	HyperspaceTowel	HT_LeakingBloodBag_fc6e3845-936f-4ce1-9ff6-e2c4e52bca1a.pak			
Override	Wyll - Theo Solomon Banter	nyilas7	Wyll - Theo Solomon Banter_3f94216f-8cce-46f2-b358-46573518acfc.pak
