Index	Name	Author	FileName	Tags	Dependencies	URL
195	Evil Snails Fashion	EvilSnail0fDestruktion	Evilsnailsfashion Dba317a6-A862-D1ad-01c1-6283390b0691.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Engine	
196	HW_RandomCorset	HeartsWires	HW_RandomCorset_314520e9-036c-44c7-8ac0-fbf4f38bbff1.pak			
197	OBSC_Ataraxia_Dress	Obscen1ty	OBSC_Ataraxia_Dress_5888ad87-e726-471d-8a7b-6a36d69311b3.pak			
198	OBSC_Fickle_Mistress	Obscen1ty	OBSC_Fickle_Mistress_5eca96ae-69eb-41a0-92fa-765a2d272d06.pak			
199	OBSC_Phantom_of_Ruins	Obscen1ty	OBSC_Phantom_of_Ruins_5ff46e0f-3deb-407f-b378-1e06ef5bbf90.pak			
200	PL_Radiant_Collection	Poesielibre	Pl Radiant Collection 32e7f602-A733-6729-2a2a-0d278c2d8f93.pak		GustavX	
201	Dawn Maiden Robes By REN	REN	DawnMaiden_4c0397e0-3d93-4b5e-b5a7-cf8ea9188648.pak			
202	Skirbie's Arcane Witch - Progressive Equipment Set	Skirbie	Atsiestff 0686b753-Fb20-1772-Fa5a-822f45a27ed4.pak		GustavX	
203	Daemon's Armour	TashaWeeds	TW_Outfits_Daem_04f19ebe-886b-4c9c-b36e-a4404e9c1fb5.pak			
204	Gab's Equipment	gabunne	GabsEquipment_55647f12-7493-51f7-df98-aedf7105deb1.pak		GustavX	
205	Expanded Armoury	Fondor_Yards	Expanded_Armoury_78fcb508-1e97-4c72-a58d-f48b75a05c18.pak			
206	Item and Spell Bug Fixes	Rydiak	Itembugfix 010e73d5-9342-E528-Eb01-8289c03ea7cb.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
207	5eSpells	Celes/DiZ	5eSpells_fb5f528d-4d48-4bf2-a668-2274d3cfba96.pak		GustavDev	
208	5eIconFixes	nazguleater	5eIconFixes_fba10a7d-2dde-40be-9600-bfd14fba8fcd.pak			
209	Mystra's Spells	randomkilla	Test 4b516620 9c56 Aa18 96ae A9ee4f57b515.pak		GustavDev, GustavX	
210	Mystra's Scrolls	randomkilla	Mystrasscrolls 1c1568b8 8a77 E Hqgw-New.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, Gustav, GustavDev, Mystra's Spells	
211	Mystra's Scrolls Loot	randomkilla	Mystrasscrollsloot Ba4c9edf F9 4htb.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, Gustav, GustavDev, Mystra's Spells, Mystra's Scrolls	
212	Transformer Flute	LiuNima	Lnmtfh 3a4970a2-C138-6498-1221-6ae81699eb49.pak		GustavX	
213	Musical Instrument Proficiency For All	Aetherpoint	MusicalInstrumentProficiencyForAll_12681967-33d3-4a2b-8a45-6d6f52e5a503.pak			
214	Ring of True Invisibility	SwissFred	RingofTrueInvisibility_d2117da5-61a4-cff0-bd69-e65df6c47bb0.pak		GustavX	
215	ContainersExtendedCampChest	darkcharl	ContainersExtendedCampChest_9f68259a-2bb7-4830-9250-c1a8a8579a04.pak		ContainersExtended	
216	ContainersExtendedForceSort	darkcharl	ContainersExtendedForceSort_f21bb47f-6e30-4fdb-82eb-ff57b4eb19af.pak		ContainersExtended	
217	Glut's Ring Controlled Followers	Atamg	GlutRing_companion_a11cdd18-803d-41d5-9a19-bff4610f5bac.pak		Mod Configuration Menu	
218	Glut's Ring Controlled Followers no visual effect	Atamg	GlutRing_companion_no_v_e_5872f2ba-6f13-47aa-81f7-bec8b04df88c.pak			
219	Glut's Ring Controlled Followers visual Shadow Cursed 	Atamg	GlutRing_Companion_v_e_s_c_469ed81e-db64-4900-91b9-47dd46c454b2.pak			
220	Protection and Great Weapon Fighting PHB2024	ChizFreak	Gwfnprotphb2024 670b9f69-F29a-A738-0624-722ac9c3e6e8.pak		GustavX	
221	Paired Weapons and Improved Dual Wielding	KowboyBebop and Kiwilifter	ImprovedDualWielding_7b3c319d-aec0-477c-851f-b386dd16e417.pak			
222	Loot Master	SwissFred	Lootmaster F4695834-1216-1ca7-52f4-890783ae3003.pak		GustavDev, GustavX	
223	Draconic Sorcerer Gear	RadonWolf	DraconicSorcererGear_7e5a14a6-5ad1-4ae8-b2c7-fa26ae0762a9.pak			
224	Monster Slayer - Progressive Equipment Set	Skirbie	Wcswdsarmrs 1ee5c56d-4e23-C725-C13f-097cb119fece.pak		GustavX	
225	Command Undead School of Necromancy Feature [Lv14]	Sailor Cat	Command Undead Lv14_c10aa909-2d24-4848-8e73-5e06eb3f04ab.pak	Feature, Necromancy, Subclass, Wizard		
226	NES_Main	LemonJungle	Notenoughspells.pak		GustavDev	
227	NES_Feat	Lemon Jungle	Nes Feat.pak		GustavDev	
228	NES_Druid		Nes Druid.pak		GustavDev	
229	DnD 5R War Magic and Improved War Magic - Strict Version	ChizFreak and Argelia	OneDnD_WarMagic_7429b169-5e11-4d31-9db3-b1285df2d191.pak			
230	Choose Again (Cheat edition) - Change abilities and skills	KowboyBebop	ChooseAgain4cheats_70f7cb0c-9a5a-4217-b3d3-9488e948a5e6.pak		Mod Configuration Menu	
231	Dawnstar's Grimoire	Dawnstar	Bloodofwitches F9fdd8af-7637-A542-Ee3e-F7e182a41ca3.pak		GustavDev, GustavX	
232	DawnstarsArcaneSpells		Dawnstarsarcanespells 20c00910-53ee-907c-6ece-957441bf8ce3.pak		GustavX	
233	HBB_Monk_4Elem_Revised_Water_Spells	HeadBobbie	HBB_Monk_4Elem_Revised_Water_Spells_aeed0569-e078-4c8c-915d-c703a75c8ff3.pak			
234	Telekinetic Spells	Dawnstar	Telekinesisspells 19caa3a3-25c3-0c0d-9509-1ae390eaa972.pak		GustavDev, GustavX	
235	Magus Spell Warp	Magus	MagusSpellWarp_4e1dcfd8-2391-4c4b-8582-55ce52e52896.pak			
236	Scroll of Mass Invisibility	ChizFreak	Massinvisibilityscroll Dceb872-9wka.pak		GustavDev	
237	ASTRL Astra's Spellbook	Astralities	ASTRL_AstrasSpellbook_9626d6bb-b347-4855-b8c0-9a258a5bb154.pak			
238	Arcane Infiltrator Cantrips	SwissFred	Arcaneinfiltratorcantrips 4c67a907-Ee91-80c5-4b15-C3a92a6cbdd2.pak		GustavX	
239	Auto Digger Unbalanced	SwissFred	Autodigger 7eaa3d33-Be8f-2964-299c-99d0cc17c2b8.pak		GustavX	
240	UltimateCheatTool	Tiberie	UltimateCheatTool_83743a2a-a284-4fd1-9b8e-848a8054f220.pak	MCM, Utility	Mod Configuration Menu	
241	Cheat Spells	ChizFreak	Cheatspells 8180320e-305c-D63e-6c49-9f3ff03c9d62.pak		GustavX	
242	AdvancedTTSpells	celerev	AdvancedTTSpells_fa49db03-caa7-49c8-7c76-e6c38b60267a.pak		GustavX	
243	Additional Spell Interactions	KowboyBebop	AdditionalSpellInteractions_cc316008-4b1d-4078-bab1-bd6663627966.pak		Mod Configuration Menu	
244	CorrectCounterspell	celerev	Correctcounterspell 3d1b5440-1bf1-45c1-4530-097ca976bf6f.pak		GustavX	
245	War Magic PHB2024 For Others	ChizFreak	Warmagicforothers 41805280-E15a-6e99-21c2-7b9eeb740ba7.pak		GustavDev, GustavX	
246	More Spore Druid Circle Spells	ChizFreak	Moresporedruidspells 60a55121-Eaix.pak		GustavDev	
247	Metamagic Empowered	Crystic	Metamagic Empowered 18f1ce79-094b-47c1-D039-Febdf5bcde17.pak		GustavX	
248	MetamagicExtendedTwinningUnlimited	darkcharl	MetamagicExtendedTwinningUnlimited_e8f8d7a4-d096-4b28-bec8-8e91d8b8bab3.pak			
249	MetamagicExtendedQuickened2SP	darkcharl	MetamagicExtendedQuickened2SP_46ad1e3b-34fa-4c89-967f-296b2e7dff80.pak			
250	Selectable Pact of the Tome Spells	EvilSnail0fDestruktion	Pactofthetome 9ee8ac7e-Aa81-E7b3-0e12-6049808ac0bc.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Engine	
251	Mystra's Patch for Selectable Tome Spells	EvilSnail0fDestruktion	Pott Mystras Patch 39ca54f6-E136-7ae7-2bc5-E716657951f1.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Selectable Pact of the Tome Spells, Mystra's Spells	
252	Rituals and Utility Spells Consolidated	Muffel	Rituals and Utility Spells_consolidated_e967c0c9-9947-482e-a86f-4ed2048bafca.pak			
253	Spell Mods Data	Nzx	SpellModsData_65e7a041-76e3-4278-8528-8c7c14db3bff.pak			
254	Transmuted Spell (Extended)	Stark	TransmutedMagic_237c3b40-47b7-5b29-bf12-a098e35c6aac.pak		5eSpells, AdvancedTTSpells, StarkMeiProbe	
255	DFindFamiliar	wesslen	DFindFamiliar_02872d50-56aa-4463-9829-9f8f69a6070f.pak			
256	DFindFamiliarWildfire	wesslen	DFindFamiliarWildfire_34e0aa06-0488-4b00-803f-b6081b46854e.pak			
257	DFindFamiliarMageHand	wesslen	DFindFamiliarMageHand_abf8cbc8-2f23-485e-950c-a883e188bf8c.pak			
258	DFindFamiliarHelp	wesslen	DFindFamiliarHelp_9980a0b8-6891-4696-9daf-c80aba01635d.pak			
259	Female Animate Dead	Wlasiuk	Nudefemaleanimatedead 2a059e43-D863-53b6-6f7f-3a8507c9cb53.pak		GustavX	
260	Female Create Undead	Wlasiuk	Nudefemalecreateundead B62391aa-9e2a-5680-2f3a-498e43e0aea3.pak		GustavX	
261	Female Planar Ally Bare	Wlasiuk	Nudefemaleplanarally 906a69b9-71b2-9edc-3d6d-A41548f21f50.pak		GustavX	
262	Arcane Recovery	Sailor Cat	Arcane Recovery_3bb34546-a0d3-42ae-990f-137538c9e2b3.pak	Fixes, Spells		
263	Reactions while Invisible BUGFIX	ChizFreak	Reactionswhileinvisiblebugfixv2 977deff3-E6ee-55b1-9ad7-87ac873d180f.pak		GustavX	
264	Reactions while Invisible BUGFIX - AoO Patch	ChizFreak	RWIBAoOPatch_ef63f7b0-bf98-473f-abce-a81a2ecffd71.pak			
265	Find More Familiars	Edhelsereg	Edh Familiars 9e296d8e-02fa-843d-6ce9-06bc6cfb8e98.pak		GustavX	
266	ChainFamiliars	JonHinkerton	ChainFamiliars_70a27aa1-dca0-4c40-bfa5-df84006261cc.pak			
267	Basic Weapon Attacks Consolidated	Muffel,Siael,Eolaloe	Basic Weapon Attacks_consolidated_3db1cb73-ef1d-45a8-a5a5-9863581dec86.pak			
268	Luck of Faerun: Leprechaun Race	Syd Meier	SYD_Leprechaun_ea2dcdad-07fe-4d29-af10-2d5ae3c42946.pak			
269	Flutter and Whimsy (Fairy Race)	labotor	FairyRace_673c5b7b-a274-4916-ad89-4e3c591e1187.pak			
270	SatyrRace	labotor	SatyrRace_68315895-8bd4-4d53-aefc-1b853ffc1461.pak			
271	SatyrRace CC - Em's Custom Hair Pack 1 (Patch)	labotor - Vessnelle	SatyrRaceEmCHPPatch_1679a35a-fa89-469b-bb11-79d75b27868d.pak			
272	SatyrRace CC - Faces of Faerun (Patch)	labotor - Alojia	SatyrRaceFoFPatch_d3612b11-75da-4fe5-a615-57ccc72477c3.pak			
273	SatyrRace CC - Kylin's Horns (Patch)	labotor - kylin3	SatyrRaceKylinHornsPatch_4c29c84f-f5ed-4d7d-aa4a-e957b429bebd.pak			
274	SatyrRace CC - Long + Short Flowery hair (Patch)	labotor - EmeraldTechno	SatyrRaceFlowerHairPatch_b8b815f8-ecde-410e-93aa-f398e3579c45.pak			
275	SatyrRace CC - Saer's Horns (Patch)	labotor - AtmosFur	SatyrRaceSaerHornsPatch_bcff6a47-507f-4ac5-993d-c79d29bc07b8.pak			
276	Faerie Race	EvilSnailOfDestruktion	Faerierace 555b318b-Fdc8-A277-5e91-22b22df624a3.pak		MainUI, ModBrowser, PhotoMode, CrossplayUI, DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, Gustav, GustavDev, GustavX	
277	HairUnlocked	FartAssVolgangus	HairUnlocked_e4aaf48d-06ef-f536-144a-2da821695182.pak			
278	Faerie Tiefling	EvilSnail0fDestruction	Faerietif Fa4c8f0e-443e-337f-C4fa-D7e692eff411.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Mystra's Spells, Faerie Race, HairUnlocked	
279	Fantastical Multiverse	Dungeons and Souls	Fantastical-Multiverse_1a518a6a-c645-4a31-9619-dbe86de1938f.pak			
280	Fantastical Drow	Dungeons and Souls	Fantastical Drow_a846e750-034f-4c9a-a29d-24bdcc70566e.pak			
281	Tailless_Tieflings [No Tail stubs]	FuffySpider	Tailless_Tieflings_d2c84b89-b3b0-494a-a6a4-8be33f9ccd31.pak			
282	Dragonborn and Breath Weapon Enhanced	ChizFreak	Dragonbornbreathchanges 0e832286-E94d-6540-92ba-25c21d1c0eec.pak		DiceSet_06, DiceSet_02, DiceSet_03, MainUI, ModBrowser, DiceSet_01, Gustav, GustavDev, GustavX	
283	Dragonborn and Breath Weapon Enhanced - Bonus Action Patch	ChizFreak	DragonbornBreathBonusActionPatch_149ca9ff-588f-459c-8e3b-90d8f6e7fcb5.pak			
284	ASTRL Elven Anthology	Astralities	ASTRLelvenanthology_66b20233-cf0a-44bb-9bcf-32c0e0b09c19.pak			
285	Soaring Ambition - Ascended Fiend Wings	Nikjima	AscendedWings_3e318204-5535-bb0a-2157-494b71fba26f.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
286	ASTRL Tiefling Subraces	Astralities	ASTRLtieflings_167b846f-0a0b-4e0c-a9d0-df448be1320a.pak		Soaring Ambition - Ascended Fiend Wings	
287	ASTRL Tiefling Subraces (Bonus Action Patch)	Astralities	ASTRLtieflings_BonusActionPatch_2d391618-52f5-4f9c-b6dd-6f045952843e.pak		ASTRL Tiefling Subraces	
288	ASTRL Tiefling Subraces (Resistance Patch)	Astralities	ASTRLtieflings_ResistancePatch_8361f688-d6cd-4fe6-8756-5b646af33413.pak		ASTRL Tiefling Subraces	
289	ASTRL Tiefling Subraces - EotB Patch	Astralities	ASTRLtieflings_EOTBPatch_506d54bd-185c-4acb-9d54-72a712eecc3f.pak			
290	ElementalPowerGenasi	tepkunset	Elementalpowergenasi B80dc543-Cd51-7e3b-B672-976a07ff1210.pak		GustavDev	
291	AstralElves	tepkunset	AstralElvesTEP_2c7118e7-19ac-4a0e-9d63-5fa3a4d9ed01.pak		GustavDev	
292	Tritons	Tepkunset	Tritons 17ab1dc7-2e65-944a-5fc1-01ce5a55607d.pak		GustavX	
293	Nymph Playable Race: Beyond Simple Nymph	yBeast	Simplenymph.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev	
294	DnD Expanded	Buko	DnD_Expanded_93dc5505-2038-baaa-f845-551ec08a0636.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, SharedDev, Gustav, GustavDev, ImpUI (ImprovedUI)	
295	NPCs have Subclasses - SE	Darkynho	NPCs have Subclasses_8fc43c5d-fe37-4d51-9cc3-a3840adc21b2.pak			
296	Blood Sorcery -  A Sorcerer subclass	Sturm	BLOODMAGICSPELL 5B702441-7A33-9CB9-30C1-E64BD9EC89C3.pak		GustavDev	
297	Blood Sorcery - A Sorcerer subclass LV20 Add-On	Ahdarugo	Bloodsorcerylv20addon 2f9c9a2d-3d27-15b5-A791-1f44406a1895.pak		GustavX	
298	Way of the Elements Overhaul	Hackedmojo	Fourelementsmonk 13-20 2b79fdb0-2104-4ee4-A0f6-75da55d4eafe.pak		MainUI, CrossplayUI, DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, ModBrowser, PhotoMode, Gustav, GustavDev, GustavX	
299	Spellfire Sorcery - Sorcerer Subclass (ENG-KOR)	Ahdarugo	Spellfiresorcerer 85a53850-B59d-Be5b-73bb-E36f4c330873.pak		GustavX	
300	The Ethereal - Warlock Subclass	Tricalibur	Theethereal 0ca2d7c5 5f8f 39be Ecfa Bb84a854436f.pak		GustavX	
301	Warlock: The Fathomless	Tepkunset	Warlockfathomless Ade94543-1d10-F7d6-F57a-7a5d63c11237.pak		GustavX	
302	MephistophelesWarlock	vmoen444	MephistophelesWarlock_45e91074-e908-4bb3-af15-9a3b31847926.pak			
303	MalcanthetWarlock		Malcanthetwarlock 1a9a263a 94d Al7y-New.pak		ModBrowser, MainUI, DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Engine	
304	ASTRL Sorcerer - Phoenix Soul	Astralities	ASTRL_PhoenixSoul_53e17ac6-3207-41c0-a233-a22187583a5b.pak			
305	Draconic Bloodlines Expanded	Backburner26	DraconicBloodlinesExpanded_5c44064c-c771-479a-bc73-051c3d1e65c3.pak			
306	Warlock Spell List Fixer	Sailor Cat	CharlatanListSupport_da838ab2-4d4b-4ca2-9e11-0257a03b13fc.pak			
307	Backgrounds Unlocked	CobaltCactus	Backgrounds Unlocked E3d00bd4-D7f0-Acce-2417-545c427066ae.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, Gustav, GustavDev, GustavX	
308	ScarletWarlock_Main_EldritchBlast	VladmirFFXI	ScarletWarlock_Main_EldritchBlast_e9329ed8-e7f7-44b1-b644-3daf04be9b48.pak	Cantrips, Eldritch Blast, Invocations	Vlad's Grimoire	
309	ScarletWarlock_Addon_BonusFeats	VladmirFFXI	ScarletWarlock_Addon_BonusFeats_c281a41e-6aa9-4aaf-819b-1771985b72ed.pak			
310	ScarletWarlock_Addon_BonusInvocations	VladmirFFXI	ScarletWarlock_Addon_BonusInvocations_7f33a8b9-f5a8-4468-a7d1-02c8b3d34873.pak			
311	Essential_Feats	Syrchalis	Essential_Feats_ca3df55b-c576-41a1-87c4-3cf5f01922e4.pak			
312	Essential_Feats_ASI	Syrchalis	Essential_Feats_ASI_1ce7aa25-0b81-47af-9068-4733a98eebc4.pak			
313	Stackable ASI Feats	Goonsack	Stackable ASI Feats_1e487418-729f-4c29-8de3-55bb70324d86.pak			
314	Stackable ASI Feats - Essential Feats	Cahoot & Goonsack	Stackable ASI Feats - Essential Feats_91c2d035-4673-426b-a630-46a4f27493d6.pak			
315	FeatsOverhaul	Cahoot and Ajax	FeatsOverhaul_c2f1a230-8c0c-481b-9ab2-987e27d7db05.pak		Goon's Library	
316	FeatsOverhaul_AlertPatch	Cahoot	FeatsOverhaul_AlertPatch_7da6084a-0837-4964-9da8-872b4f4e8170.pak			
317	FeatsOverhaul_DualWielderPatch	Cahoot	FeatsOverhaul_DualWielderPatch_f1f0cb96-009b-40fa-b309-fcd26124bcb9.pak			
318	FeatsOverhaul_RangedWeaponsRebalancePatch	Cahoot	FeatsOverhaul_RangedWeaponsRebalancePatch_0a8a9f67-ac60-4cb1-8acb-1976c66b085d.pak			
319	FeatsOverhaul_HitDicePatch	Cahoot	FeatsOverhaul_HitDicePatch_19edd084-c1bd-4042-a9f1-61a7817448d1.pak			
320	featsextra	LostSoulMan	featsextra_0c036a05-f3e4-4422-87bd-eadadf96c161.pak			
321	featsextra_Limit	LostSoulMan	featsextra_Limit_5c1a2f89-fc53-4b20-b154-ffce743788f2.pak			
322	Tashas Ranger Options: All opitons	Grailhawk	TashasRanger_fd12600b-6d51-4034-be03-3e7eaa0af4c0.pak			
323	MoreManeuvers	Sixfingeredmage	MoreManeuvers_e0a72f1e-6e68-45eb-9911-624f6e039499.pak			
324	Tasha's Fighting Styles	drkekyll	TashasFightingStyles_a9efdc45-2c5c-4bda-8b2a-824bb7cb8afd.pak			
325	Tasha's Fighting Styles - See Invisibility Rework Patch	drkekyll	TFSSeeInvisReworkPatch_16a374d0-4814-4699-aacc-ae55c30d4df1.pak			
326	Tasha's Fighting Styles - 5e Mirror Image 2024 Patch	drkekyll	TFS5eMirrorImagePatch_40d664b9-85b9-4685-919d-7e3febbee3aa.pak			
327	Tasha's Feats	thelucidfrog	Tashafeats E285bbbb-F352-F08e-E3cf-A0a1740dcb6b.pak		GustavDev	
328	Martial Adept Feat Enhanced	Lumaterian	Martial Adept Feat Enhanced_5e8e1855-0657-4e81-b551-af0fa8da09d8.pak			
329	Feat: Dexterous Weapon Master	IncogneatoBurrito	Finesseweaponmasterfeat 3b49f139-7dcc-D9f3-B2dd-143e47ad2abd.pak		GustavX	
330	Alert Feat 5E RAW	ChizFreak	Alert5e 114cb5d0-F6ce-2edf-03ab-051db664f5fd.pak		GustavX	
331	Magic Initiate Feat PHB2024	ChizFreak	Initiatefeatsphb2024 Ef48cbfd 3af9 B09e 8830 D24cb71c6bda.pak		GustavDev	
332	Mage Slayer Feat Fixed	ShadyDax	SD_MageSlayer_Fixed_74edd929-7b9a-4712-9596-bdedae61d5a1.pak			
333	Magic Initiate Feats Enhanced	Lumaterian	Magic Initiate Feats Enhanced_68587026-33e5-4fbe-9da7-9f6d36a55857.pak			
334	Metamagic Adept Feat	ChizFreak	Metamagicfeat Febca0da 483b Ab12 58ee 09c9e03a6193.pak		GustavDev	
335	Wrongway Elemental Feat	Wrongway	Wrongway Elemental Feat Dd65cc-Igcj.pak		GustavDev	
336	Arcanist Feat SE	Sailor Cat	Arcanist Feat SE_10648c86-4837-498e-9a82-bc77f16e518c.pak	Feats		
337	DnD 5R Pact of the Chain	ChizFreak	Pactofthechainfamiliarsdnd5r 520f42af-2cf5-2ee6-D344-A6510562103d.pak		GustavX	
338	Platinum Draconic Bloodline Sorcerer	ChizFreak	Platinumdraconiclineage D27e73eb-F75f-7efe-5324-3fb0bcfd2a17.pak		GustavX	
339	MetamagicExtended	darkcharl	MetamagicExtended_da5d2ea8-51c2-42ba-8d0f-34b5b198a19e.pak			
340	MetamagicExtendedPlus	darkcharl	MetamagicExtendedPlus_ec2f4a8b-8f92-4909-8541-816b89a88498.pak		MetamagicExtended	
341	Warrior of the Elements Monk PHB2024	ChizFreak	Warrioroftheelementsphb2024 E4ce1392-83ee-53ea-45ce-4bedea0e00dc.pak		GustavX	
342	Way of Shadow Monk Rework	ChizFreak	Monkshadowrework 277293eb-Cc9b-6c8c-831b-344e7a0c87cf.pak		GustavDev	
343	Wretched Bloodline	Havsglimt	WretchedBloodline_a429b3b6-9f94-478b-988a-c6cee3e1aa05.pak			
344	Use 5eSpells with Mystra's Spells	Fuyou1066	Use5espellswithmystrasspells 5d1585fa-973a-5721-8bce-4bfbbc84072a.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX, Mod Configuration Menu, 5eSpells, Mystra's Spells	
345	Lunar Sorcery 	Havsglimt	Lunarsorcery 560973fc-4361-152c-D300-Ac4f530e48d5.pak		GustavX	
346	Clockwork Soul	Havsglimt	ClockworkSoul_b4576c0d-bbfe-40f5-afa3-3e3160371389.pak			
347	Circle of Wildfire	Havsglimt	CircleofWildfire_26cc7a9c-f2f5-48ee-b829-f69b9698edb1.pak			
348	Way of Aura - The Pure Power Monk	SainarkKranias	Monksubclasswayazurejackal Af7 8rjh.pak		GustavX	
349	Way of the Spider - The Arachnid Monk	SainarkKranias	Monksubclasswayofthespider 18d Cosx.pak		GustavX	
350	WeaponMasteryExpanded	SilverCrossfire	Weaponmasteryexpanded 97994621-1a7c-700c-0d4c-Ff553f0db936.pak		GustavX	
351	Circle Of Wildfire	tepkunset	Circleofwildfire 2d821b14-Cc99-Fcd1-9c6c-E69490337b04.pak		GustavX	
352	Vanilla CC Colours For All Sections	Padme4000	Vanilla Colours for All 470714-Asqk.pak		GustavDev, GustavX	
353	P4 DGB Scale Colours Enhanced	Padme4000	P4_DGB_Skin_ALT_51418e5f-0f91-a4a4-d8f7-761bd9c4edaf.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, Gustav, GustavDev, GustavX	
354	Crazy Color pack	AkELkA	Dragonborn_Extra_Assets_Colors_01d87964-fc46-7140-b29e-3956de333929.pak			
355	Dragonborn Enhanced Crazy Colors Patch	Padme4000	dgb_enh_crazy_colours_patch_0597afed-6cc5-4125-56ea-68a51d329100.pak		GustavX, Crazy Color pack, P4 DGB Scale Colours Enhanced	
356	ASTRL Draconic Sorcerer Scale Colors	Astralities	ASTRL_DraconicSorcererScales_f97666c7-f4d0-4f97-b772-1e8ad643b7f7.pak			
357	ASTRL Fantasy Skintones	Astralities	ASTRLfantasyskintones_78537082-46a0-42c7-a718-d2dc9950cfdd.pak			
358	ASTRL Colorizer - Tattoo & Makeup Color Edits	Astralities	ASTRL_Colorizer_3609a0b7-bd80-4e5f-9ecc-a73e281a0bc4.pak			
359	EZN Metallic Body Tattoo Colours for CC	Ezu	EZN_MetallicBodyTattooColours_CC_6a24c580-429a-c568-1eda-0213dbb1ae03.pak		GustavX	
360	P4 Horn, Makeup, Lip and Tattoo Colours	Padme4000	P4_CC_Colours_272fdafb-1322-4c19-97da-795a3e12ad98.pak		GustavDev, GustavX	
361	P4_CCRedHairEdits - Brows, Lashes	Padme4000	P4_CCRedEdits_a2e7f2d1-ada1-4945-8094-8a7ea4176da8.pak			
362	P4 Draconic Bloodline Colours	Padme4000	P4_Draconic_Bloodline_256833e4-13a6-8c18-3cb8-a248ba998a03.pak		GustavDev, GustavX	
363	P4 Hornucopia	Padme4000	P4 Hornucopia 22ae8f7a-Ec6f-7d8a-75dc-C4bfa7a800c2.pak		GustavX	
364	Myky's CC Color Collection	myky	Mykys_CC_Color_Collection_96e19744-cf28-5223-b445-06471230386a.pak			
365	LVNDRs Makeup Colours	LVNDR	Lvndrsmakeupcolors 4a0bcade-F890-5cef-Af09-9d176c021e9d.pak		GustavDev	
366	Covens Tattoo and Makeup Colours	CovenElf	Covens_TattooMakeupCC_e7f5ea44-3e98-4732-b860-06fecb58fb8c.pak			
367	ASTRL Sublime Skintones	Astralities	ASTRLsublimeskintones_da0e8d69-535c-4218-a42f-118c377184ca.pak			
368	ASTRL Lifelike - Skintone Expansion	Astralities	ASTRL_Lifelike_84199668-9978-4142-86b7-efba18e9b557.pak			
369	ASTRL Wondrous Skintones	Astralities	ASTRLwondrouskintones_31a373b2-5943-4a22-8aa5-410ca33792a5.pak			
370	ASTRL Feywild Eyes	Astralities	ASTRLfeywildeyes_e6eb4b0f-a921-4632-b324-05c0619fcdc1.pak			
371	More Origins	Eviluess	moreorigins_8721e119-569b-0c1c-ec8f.pak		GustavX	
372	Origin Mirror Unlock	Yoonmoonsick	Originmirrorunlock 3779a4fb-0c2c-404a-Beee-879d97eb9e87.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
373	ManyEarrings	Arafel	Manyearrings 7e3af816-3578-5765-4149-D8333fd94160.pak		GustavX	
374	hijimare_hairs	hijimare	hijimare_hairs_79d2e528-8df6-b307-59d9-058aed9f9ac2.pak		GustavDev, GustavX	
375	The Sculptors Dreamcache	Tabatha	The Sculptors Dreamcache 4b010dd1 1c6d 450a 9837 269c688ad4f1.pak		DiceSet_01, DiceSet_02, DiceSet_03, DiceSet_06, MainUI, ModBrowser, PhotoMode, CrossplayUI, Gustav, GustavDev, GustavX	
